step_type,req_ids,s_time_s,d_time_s,batch_size,total_tokens,ctx_lens,computed_tokens,mm_items,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.593143,0.014270,1,1,1420,1419,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.607657,0.014297,1,1,1421,1420,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.622200,0.014272,1,1,1422,1421,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.636714,0.014266,1,1,1423,1422,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.651220,0.014281,1,1,1424,1423,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.665749,0.014279,1,1,1425,1424,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.680269,0.014292,1,1,1426,1425,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.694804,0.014301,1,1,1427,1426,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.709349,0.014375,1,1,1428,1427,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.723968,0.014276,1,1,1429,1428,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.738490,0.014270,1,1,1430,1429,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.753003,0.014252,1,1,1431,1430,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.767501,0.014380,1,1,1432,1431,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.782126,0.014279,1,1,1433,1432,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.796650,0.014241,1,1,1434,1433,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.811139,0.014275,1,1,1435,1434,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.825664,0.014285,1,1,1436,1435,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.840197,0.014279,1,1,1437,1436,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.854725,0.014292,1,1,1438,1437,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.869260,0.014278,1,1,1439,1438,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.883784,0.014272,1,1,1440,1439,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.898299,0.014284,1,1,1441,1440,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.912825,0.014266,1,1,1442,1441,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.927341,0.014274,1,1,1443,1442,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.941857,0.014278,1,1,1444,1443,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.956382,0.014281,1,1,1445,1444,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.970910,0.014287,1,1,1446,1445,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.985439,0.014272,1,1,1447,1446,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175309.999958,0.014275,1,1,1448,1447,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.014473,0.014262,1,1,1449,1448,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.028986,0.014270,1,1,1450,1449,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.043497,0.014389,1,1,1451,1450,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.058130,0.014255,1,1,1452,1451,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.072638,0.014240,1,1,1453,1452,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.087120,0.014280,1,1,1454,1453,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.101644,0.014367,1,1,1455,1454,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.116253,0.014294,1,1,1456,1455,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.130789,0.014284,1,1,1457,1456,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.145317,0.014262,1,1,1458,1457,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.159821,0.014276,1,1,1459,1458,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.174346,0.014285,1,1,1460,1459,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.188874,0.014271,1,1,1461,1460,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.203389,0.014276,1,1,1462,1461,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.217908,0.014262,1,1,1463,1462,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.232414,0.014273,1,1,1464,1463,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.246933,0.014298,1,1,1465,1464,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.261485,0.014289,1,1,1466,1465,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.276025,0.014287,1,1,1467,1466,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.290556,0.014272,1,1,1468,1467,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.305070,0.014257,1,1,1469,1468,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.319573,0.014267,1,1,1470,1469,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.334087,0.014272,1,1,1471,1470,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.348606,0.014272,1,1,1472,1471,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.363122,0.014290,1,1,1473,1472,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.377657,0.014378,1,1,1474,1473,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.392276,0.014269,1,1,1475,1474,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.406788,0.014294,1,1,1476,1475,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.421324,0.014272,1,1,1477,1476,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.435838,0.014367,1,1,1478,1477,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.450446,0.014272,1,1,1479,1478,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.464962,0.014260,1,1,1480,1479,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.479471,0.014305,1,1,1481,1480,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.494022,0.014279,1,1,1482,1481,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.508547,0.014276,1,1,1483,1482,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.523067,0.014283,1,1,1484,1483,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.537592,0.014252,1,1,1485,1484,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.552099,0.014301,1,1,1486,1485,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.566646,0.014274,1,1,1487,1486,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.581167,0.014263,1,1,1488,1487,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.595675,0.014280,1,1,1489,1488,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.610198,0.014289,1,1,1490,1489,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.624733,0.014259,1,1,1491,1490,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.639235,0.014279,1,1,1492,1491,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.653757,0.014271,1,1,1493,1492,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.668269,0.014269,1,1,1494,1493,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.682780,0.014280,1,1,1495,1494,0,0
enc_decode,chatcmpl-bfa0d8b2777447898efac211c3d7c76c,3175310.697314,0.014301,1,1,1496,1495,0,0
enc_prefill,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175310.733564,0.337696,1,1363,1363,0,1,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.071650,0.014186,1,1,1364,1363,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.086060,0.014125,1,1,1365,1364,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.100401,0.014108,1,1,1366,1365,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.114726,0.014113,1,1,1367,1366,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.129054,0.014125,1,1,1368,1367,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.143395,0.014114,1,1,1369,1368,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.157728,0.014176,1,1,1370,1369,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.172128,0.014108,1,1,1371,1370,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.186454,0.014108,1,1,1372,1371,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.200778,0.014116,1,1,1373,1372,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.215106,0.014182,1,1,1374,1373,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.229506,0.014115,1,1,1375,1374,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.243835,0.014106,1,1,1376,1375,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.258155,0.014094,1,1,1377,1376,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.272468,0.014103,1,1,1378,1377,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.286787,0.014090,1,1,1379,1378,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.301093,0.014110,1,1,1380,1379,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.315424,0.014105,1,1,1381,1380,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.329749,0.014113,1,1,1382,1381,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.344088,0.014128,1,1,1383,1382,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.358439,0.014101,1,1,1384,1383,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.372754,0.014101,1,1,1385,1384,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.387077,0.014127,1,1,1386,1385,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.401425,0.014107,1,1,1387,1386,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.415753,0.014130,1,1,1388,1387,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.430107,0.014103,1,1,1389,1388,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.444431,0.014093,1,1,1390,1389,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.458745,0.014122,1,1,1391,1390,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.473086,0.014103,1,1,1392,1391,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.487408,0.014187,1,1,1393,1392,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.501817,0.014089,1,1,1394,1393,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.516131,0.014100,1,1,1395,1394,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.530447,0.014085,1,1,1396,1395,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.544751,0.014112,1,1,1397,1396,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.559083,0.014116,1,1,1398,1397,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.573418,0.014112,1,1,1399,1398,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.587750,0.014105,1,1,1400,1399,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.602072,0.014111,1,1,1401,1400,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.616401,0.014100,1,1,1402,1401,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.630718,0.014099,1,1,1403,1402,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.645034,0.014103,1,1,1404,1403,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.659364,0.014113,1,1,1405,1404,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.673693,0.014097,1,1,1406,1405,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.688018,0.014117,1,1,1407,1406,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.702355,0.014098,1,1,1408,1407,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.716684,0.014110,1,1,1409,1408,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.731009,0.014104,1,1,1410,1409,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.745331,0.014087,1,1,1411,1410,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.759636,0.014107,1,1,1412,1411,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.773962,0.014103,1,1,1413,1412,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.788281,0.014098,1,1,1414,1413,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.802600,0.014107,1,1,1415,1414,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.816924,0.014155,1,1,1416,1415,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.831298,0.014124,1,1,1417,1416,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.845644,0.014117,1,1,1418,1417,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.859980,0.014122,1,1,1419,1418,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.874320,0.014101,1,1,1420,1419,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.888641,0.014103,1,1,1421,1420,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.902961,0.014105,1,1,1422,1421,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.917279,0.014096,1,1,1423,1422,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.931591,0.014107,1,1,1424,1423,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.945913,0.014104,1,1,1425,1424,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.960234,0.014096,1,1,1426,1425,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.974549,0.014108,1,1,1427,1426,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175311.988872,0.014088,1,1,1428,1427,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.003179,0.014135,1,1,1429,1428,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.017532,0.014087,1,1,1430,1429,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.031834,0.014107,1,1,1431,1430,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.046156,0.014100,1,1,1432,1431,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.060477,0.014117,1,1,1433,1432,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.074807,0.014096,1,1,1434,1433,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.089119,0.014130,1,1,1435,1434,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.103472,0.014104,1,1,1436,1435,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.117795,0.014114,1,1,1437,1436,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.132132,0.014099,1,1,1438,1437,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.146444,0.014200,1,1,1439,1438,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.160868,0.014091,1,1,1440,1439,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.175176,0.014116,1,1,1441,1440,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.189511,0.014113,1,1,1442,1441,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.203848,0.014128,1,1,1443,1442,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.218198,0.014132,1,1,1444,1443,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.232546,0.014103,1,1,1445,1444,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.246868,0.014129,1,1,1446,1445,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.261216,0.014107,1,1,1447,1446,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.275550,0.014127,1,1,1448,1447,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.289893,0.014101,1,1,1449,1448,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.304219,0.014092,1,1,1450,1449,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.318528,0.014096,1,1,1451,1450,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.332843,0.014092,1,1,1452,1451,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.347155,0.014112,1,1,1453,1452,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.361487,0.014085,1,1,1454,1453,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.375790,0.014123,1,1,1455,1454,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.390131,0.014094,1,1,1456,1455,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.404445,0.014148,1,1,1457,1456,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.418812,0.014141,1,1,1458,1457,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.433173,0.014128,1,1,1459,1458,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.447517,0.014121,1,1,1460,1459,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.461862,0.014107,1,1,1461,1460,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.476196,0.014186,1,1,1462,1461,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.490601,0.014127,1,1,1463,1462,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.504948,0.014127,1,1,1464,1463,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.519297,0.014127,1,1,1465,1464,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.533648,0.014117,1,1,1466,1465,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.547989,0.014139,1,1,1467,1466,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.562348,0.014111,1,1,1468,1467,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.576677,0.014121,1,1,1469,1468,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.591018,0.014121,1,1,1470,1469,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.605359,0.014132,1,1,1471,1470,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.619712,0.014141,1,1,1472,1471,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.634072,0.014114,1,1,1473,1472,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.648406,0.014122,1,1,1474,1473,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.662749,0.014116,1,1,1475,1474,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.677085,0.014118,1,1,1476,1475,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.691424,0.014133,1,1,1477,1476,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.705779,0.014121,1,1,1478,1477,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.720126,0.014123,1,1,1479,1478,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.734468,0.014105,1,1,1480,1479,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.748791,0.014117,1,1,1481,1480,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.763127,0.014136,1,1,1482,1481,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.777483,0.014112,1,1,1483,1482,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.791816,0.014105,1,1,1484,1483,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.806140,0.014136,1,1,1485,1484,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.820492,0.014123,1,1,1486,1485,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.834837,0.014132,1,1,1487,1486,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.849189,0.014095,1,1,1488,1487,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.863506,0.014131,1,1,1489,1488,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.877855,0.014119,1,1,1490,1489,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.892210,0.014121,1,1,1491,1490,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.906557,0.014132,1,1,1492,1491,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.920908,0.014134,1,1,1493,1492,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.935261,0.014124,1,1,1494,1493,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.949601,0.014126,1,1,1495,1494,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.963948,0.014142,1,1,1496,1495,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.978311,0.014152,1,1,1497,1496,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175312.992684,0.014126,1,1,1498,1497,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175313.007033,0.014151,1,1,1499,1498,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175313.021404,0.014103,1,1,1500,1499,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175313.035729,0.014129,1,1,1501,1500,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175313.050078,0.014121,1,1,1502,1501,0,0
enc_decode,chatcmpl-b91667f1079e451d86e0bece8ef26d1d,3175313.064419,0.014141,1,1,1503,1502,0,0
enc_prefill,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.098139,0.330012,1,1371,1371,0,1,0
enc_decode,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.428547,0.014225,1,1,1372,1371,0,0
enc_decode,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.443007,0.014220,1,1,1373,1372,0,0
enc_decode,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.457459,0.014218,1,1,1374,1373,0,0
enc_decode,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.471909,0.014216,1,1,1375,1374,0,0
enc_decode,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.486352,0.014185,1,1,1376,1375,0,0
enc_decode,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.500764,0.014191,1,1,1377,1376,0,0
enc_decode,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.515181,0.014201,1,1,1378,1377,0,0
enc_decode,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.529614,0.014185,1,1,1379,1378,0,0
enc_decode,chatcmpl-03a0fe71d3cf4826b874543e042676b1,3175313.544040,0.014209,1,1,1380,1379,0,0
